url,type,title,category,subcategory,votes,private,created_at,text,user_from,user_from_role,user_to,user_to_role,thread_id
https://us.edstem.org/courses/2345/discussion/182919?answer=438878,answer,BTS never returning a solution,Assignments,Assignment 4,0,False,2020-11-24T02:29:09.889593+11:00,"I think you need to create a copy of your temp_sudoku before checking it since check_constraints modifies the board. Also, you are not removing the cell_value if you check_constraints is False",antondairi,,RLZZ,,2345/discussion/182919
https://us.edstem.org/courses/2345/discussion/182919?comment=440411,answer,BTS never returning a solution,Assignments,Assignment 4,0,False,2020-11-24T21:59:22.239813+11:00,"Thank you. Indeed the problem was the copying of the sudoku. The check_constraints modifies the board possible domain, so it is not a problem as it does not changes the current assignments. 

",RLZZ,,antondairi,,2345/discussion/182919
https://us.edstem.org/courses/2345/discussion/182919?answer=440369,answer,BTS never returning a solution,Assignments,Assignment 4,1,False,2020-11-24T20:19:13.488226+11:00,"It seems that you might need a deepcopy in your Backtrack() for loop, to avoid modifying the same cell.",Nicolae,admin,RLZZ,,2345/discussion/182919
https://us.edstem.org/courses/2345/discussion/182919?comment=440410,answer,BTS never returning a solution,Assignments,Assignment 4,0,False,2020-11-24T21:57:27.106131+11:00,"Thank you. Copying the old instance inside the loop solved the problem.

",RLZZ,,Nicolae,admin,2345/discussion/182919
https://us.edstem.org/courses/2345/discussion/183134,question,getting 0 out of 100 even though I manage to correctly classify nearly ALL the testing data,Assignments,Assignment 5,0,False,2020-11-24T08:54:23.321293+11:00,"Hi,

As you can see from the below screenshot I manage to correctly classify almost all of the testing data but when I submit I get 0 out 100 and I am wondering if it is a problem with how I write out data.

I write each .txt file after having classified that part, so I do the Unigrams and write the file, then I do the Unigrams with TFID and write the file, and so on and so forth.

This is the benchmark against testing data:



Do you have any idea why this is happening?



EDIT: The way I am writing the output is:


result = clf.predict(test_X_unigrams_tfid)

with open('unigramtfidf.output.txt', 'w') as the_file: 

    for r in result:       

        the_file.write('{0}\n'.format(str(r)))


But I also tried using cvs without any luck...

Cheers,

Daniele",dolcidaniele,,,,2345/discussion/183134
https://us.edstem.org/courses/2345/discussion/183134?comment=439668,question,getting 0 out of 100 even though I manage to correctly classify nearly ALL the testing data,Assignments,Assignment 5,0,False,2020-11-24T11:45:23.381049+11:00,"how does your output file look? can you post it her?

numpy has a text writer btw try:

np.savetxt(""unigram.output.txt"", ytest, fmt=""%s"")",antondairi,,dolcidaniele,,2345/discussion/183134
https://us.edstem.org/courses/2345/discussion/183134?comment=458851,question,getting 0 out of 100 even though I manage to correctly classify nearly ALL the testing data,Assignments,Assignment 5,0,False,2020-12-08T14:04:18.737324+11:00,"dolcidaniele, did you find a solution to this? I am having the exact same issue. I am using the numpy text writer.",PatrickMuradaz,,dolcidaniele,,2345/discussion/183134
https://us.edstem.org/courses/2345/discussion/183134?answer=447763,answer,getting 0 out of 100 even though I manage to correctly classify nearly ALL the testing data,Assignments,Assignment 5,0,False,2020-12-01T05:34:55.114359+11:00,"Yes, it is better to use the Numpy text writer ",Adam,admin,dolcidaniele,,2345/discussion/183134
https://us.edstem.org/courses/2345/discussion/183134?comment=458892,answer,getting 0 out of 100 even though I manage to correctly classify nearly ALL the testing data,Assignments,Assignment 5,0,False,2020-12-08T14:28:56.44341+11:00,I am having the same problem and I am using the numpy text writer. Do you have any ideas as to why this is happening?,PatrickMuradaz,,Adam,admin,2345/discussion/183134
https://us.edstem.org/courses/2345/discussion/183702,question,STAFF - Grading Issues for submission,Assignments,Assignment 4,0,False,2020-11-25T04:11:27.519965+11:00,"When submitting my program, I am getting 0 out of 5 for the first Sudoku, which can be solved by AC3.  My program does solve it (in Vocareum - I double-checked :) ) and outputs to the text file exactly as stated in the project description.  I'm not sure how the grader works, but it is not registering this Sudoku as solved.  Perhaps my if Solved statement is not exactly in the format the grader is looking for?  All the others are fine.  Thanks.",David Gallagher,,,,2345/discussion/183702
https://us.edstem.org/courses/2345/discussion/183702?comment=441180,question,STAFF - Grading Issues for submission,Assignments,Assignment 4,0,False,2020-11-25T10:03:38.435159+11:00,"Same here. My program is outputting a valid solution to every puzzle, but the first one is always marked as 0. I even solved the puzzle by hand to make sure.

There was another post where someone suggested not using the append option to output the file, and to delete the output file before submitting, but neither of those solved it for me.",andersala,,David Gallagher,,2345/discussion/183702
https://us.edstem.org/courses/2345/discussion/183702?answer=443451,answer,STAFF - Grading Issues for submission,Assignments,Assignment 4,1,False,2020-11-27T02:42:51.1721+11:00,"I dug down through the discussion and found this post https://us.edstem.org/courses/2345/discussion/175415 which suggested deleting the output file from Vocareum before submitting and now everything works fine.  

Another possibility that I haven't tested might be changing from ""a"" to ""w"" in the open file command.  That way you could ensure starting fresh with each run.   Just a thought, not sure if it would fix @andersala 's problem.",David Gallagher,,David Gallagher,,2345/discussion/183702
https://us.edstem.org/courses/2345/discussion/183702?comment=449887,answer,STAFF - Grading Issues for submission,Assignments,Assignment 4,0,False,2020-12-02T08:29:57.228831+11:00,"I also had this issue at first but realized it's because my program wasn't exiting after solving the puzzle with AC3. It continued to BTS and then printed the solution followed by ""BTS"". ",burricks,,David Gallagher,,2345/discussion/183702
https://us.edstem.org/courses/2345/discussion/183706,post,Final Exam Info,General,,0,False,2020-11-25T04:28:51.199531+11:00,"Dear Students,

Your final exam will be available on 12/14/2020, 00:00 UTC until 12/21/2020, 23:30 UTC. 

Here’s a list of things you should DO before the exam:

Complete the Proctortrack Onboarding and make sure your Proctoring Software works on your computer by 12/1/2020, 23:30 UTC. Learn the proctor rules and requirements here

Complete ID verification before 12/1/2020, 23:30 UTC. See detail here

The name on your ID must exactly match the full name you have on your edX account, including being in the same language/alphabet. If needed, you can change the name on your account to match your ID

Take Dos and Don’ts quiz (Required to take the final exam)

Take the Practice Final Exams (Optional)

Here’s a list of things you should KNOW before the exam:

To earn a certificate, you must score 60% or above for the total grades and take the final proctored exam

The exam is 90 minutes long

It is a timed exam that needs to be completed in one sitting

You are allowed to take the final exam at any time during the final exam period

The style of the final exam will be similar to the quizzes 

Students can bring a calculator, paper, and pencil

No books, no videos allowed

No access to any other browser tabs except the exam

No other digital devices such as phones, tablets, smartwatches, etc. are allowed

Open notes. Students can use physical notes or digital notes with program like Adobe Reader or Preview to access the file


Note: Proctortrack does not support Linux, Virtual Machines, Chromebooks, iPads, Tablets, Android Mobile devices and computers or networks with firewall restrictions.

Please read the detailed information about the final exam here. If you have any questions, don’t hesitate to reach out to us!



-Your Course Staff",Joowon,admin,,,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=445829,post,Final Exam Info,General,,0,False,2020-11-29T16:00:34.528413+11:00,"About the open notes, I have all my notes in a couple of notebooks/ diaries. Am I allowed to use them, or are only single pages allowed?",p_george,,Joowon,admin,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=464804,post,Final Exam Info,General,,0,False,2020-12-12T03:24:09.716994+11:00,"Hi p_george,

There is no limitation on the pages. You can bring as many as notes you want. Let me know if you have other questions!",Joowon,admin,p_george,,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=467568,post,Final Exam Info,General,,1,False,2020-12-13T21:27:17.131126+11:00,I did the practice test and they specified that no notes were allowed. I am a bit confused. I can open any file in adobe while taking the test? Can I open the calculator software from my computer? Can I use excel in my computer to calculate things? Can I use python to calculate things? Can I use Word to take notes during the test?,PabloM92,,Joowon,admin,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=467786,post,Final Exam Info,General,,0,False,2020-12-14T04:04:26.073226+11:00,"Hi PabloM92,

You can use adobe to view your notes; you can open the calculator software from your computer or use a physical one.

Excel won't be allowed. Word won't be allowed. No books (electronic or physical) or videos.

Hope this answers your questions.",Eva Tao,admin,PabloM92,,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=469186,post,Final Exam Info,General,,0,False,2020-12-15T03:35:52.453475+11:00,So opening all the lecture slides will be ok? or should we have only one file in adobe?,igopepra,,Eva Tao,admin,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=469464,post,Final Exam Info,General,,0,False,2020-12-15T08:43:47.878387+11:00,There is no limit on the number of files opened in Adobe.,Eva Tao,admin,igopepra,,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=469505,post,Final Exam Info,General,,0,False,2020-12-15T09:14:07.321508+11:00,"Thanks, can we open one at a time when needed? or we have to open them all before the exam starts?",igopepra,,Eva Tao,admin,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=469521,post,Final Exam Info,General,,0,False,2020-12-15T09:27:04.221935+11:00,"The logic behind allowing digital notes is that the software used to open pdf is allowed. So don't worry about the number of files or the way you open it. But please note that books (either electronic or physical) are not allowed, so opening books will be violation.",Eva Tao,admin,igopepra,,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=446641,post,Final Exam Info,General,,0,False,2020-11-30T10:15:10.568538+11:00,"Hi,

Just to re-check, are we able to use the notes provided by the course in some of the lectures?. Also, is it possible to know how many questions has the final exam?. Just to be prepared in advance for time constraints.

",bmarroc,,Joowon,admin,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=447857,post,Final Exam Info,General,,1,False,2020-12-01T06:15:06.849029+11:00,"What happens if we don't finish the Onboarding by 12/1? I had read that it can take a number of days to complete the verification, but I didn't realize that the Onboarding process had its own verification process separate from the ID verification I completed through edx. ",burricks,,Joowon,admin,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=459445,post,Final Exam Info,General,,0,False,2020-12-09T01:55:28.097774+11:00,Please do the onboarding process now. We have extending the deadline for the onboarding.,Adam,admin,burricks,,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=447907,post,Final Exam Info,General,,0,False,2020-12-01T06:46:32.781267+11:00,"I just completed the Onboarding Test Exam. I did not realize the potential 2 business days to verify. Is that ok that it was completed before the dec 1st deadline?

It was also a bit weird - maybe because it was a sample exam - it did not take me to the sample exam webpage. Once I started the sample exam the app did not seem to realize that I was taking the test. Anyone having the same experience?

I also ended the test via the Protortrack app instead of the webpage where the remaining time was displayed .

Cheers

R",rrocy,,Joowon,admin,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=465574,post,Final Exam Info,General,,0,False,2020-12-12T13:00:11.75127+11:00,"Hello,

I am really sorry for just verifying my ID last Monday. It's still pending. What can I do?",MM123U,,Joowon,admin,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=465743,post,Final Exam Info,General,,0,False,2020-12-12T15:09:36.873292+11:00,"Hi MM123U,

Are you referring to edX ID verification, or proctortrack onboarding?

For edX ID verification, according to edX, it takes 5-7 business days for edX to review ID verification. The final exam will remain open until 12/21/2020, 23:30 UTC, so you may still be able to catch the deadline. You can also try reaching out to edX support, explain your situation to them, and see if they can help. Please let us know how it goes. Hope it works out soon!",Eva Tao,admin,MM123U,,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=466113,post,Final Exam Info,General,,0,False,2020-12-12T22:46:24.231993+11:00,"Ohh, thanks for getting in touch. The on boarding was successful,  but the ID verification is taking to long. Oh, great if we have until 12/21/2020. I will get in touch with the edx support if next week is not ready. Thank you very much.",MM123U,,Eva Tao,admin,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=466290,post,Final Exam Info,General,,0,False,2020-12-13T04:23:23.373326+11:00,"Hello,

I just figure that I forget to complete the proctortrack onbording. Is-it to late?

I'm sorry, I didn't find any link for this proctortrack onbording? 

Can you help me?



Thanks,

Elsa

",Zoudata,,Joowon,admin,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=466313,post,Final Exam Info,General,,0,False,2020-12-13T04:52:58.667093+11:00,"Hi Elsa,

We extended the deadline for the proctortrack onboarding. Please find the instructions here. It takes 2 business days for proctortrack to process the onboarding profile, so please complete it ASAP. Thank you!",Eva Tao,admin,Zoudata,,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=468252,post,Final Exam Info,General,,0,False,2020-12-14T10:33:05.31468+11:00,"Hi,



When I click the ""start my exam"" button, there is no reponse. What should I do?



Thanks,

Zilong.",Zil Fang,,Eva Tao,admin,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=469436,post,Final Exam Info,General,,0,False,2020-12-15T08:15:00.948908+11:00,Question about calculator. I thought I read that a digital calculator can be used but i just saw that only physical calculator. Which one is correct?,Juan_M_Arias,,Joowon,admin,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=475653,post,Final Exam Info,General,,0,False,2020-12-21T01:45:08.679535+11:00,"I took the exam yesterday and I submitted a ticket but no reply yet. Who should I contact to resolve the issues.

Thanks",donevm,,Joowon,admin,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183706?comment=475788,post,Final Exam Info,General,,0,False,2020-12-21T06:32:09.918933+11:00,"Hi donevm,

What was the problem that you experienced during the exam? Your final exam is successfully submitted and pending review, upon my investigation. It takes 5 business days to receive the proctor exam result.",Eva Tao,admin,donevm,,2345/discussion/183706
https://us.edstem.org/courses/2345/discussion/183785,announcement,Win a Coupon by Filling Out the Post-course Survey!,General,,4,False,2020-11-25T06:58:06.706197+11:00,"Dear learners,

Fill out the post-course survey to win a coupon for a 30% off discount on any ColumbiaX course! Please fill out ASAP to have the opportunity to win the lottery. 

We will draw 2 lucky learner every week before the course ends to send out the coupons

There will be 3 rounds of lottery to send out coupons (W11, W12, and Final Week)

 Everyone only need to fill it once, if you are not chosen in the first round you will still have the opportunity to be chosen in the following rounds

The coupons can be used for any ColumbiaX course

The coupons will be valid until 12/31/2020

Tell us about your learning experience and help us improve! We greatly value the information you provide to us. Thank you, and...



Your Course Staff",Eva Tao,admin,,,2345/discussion/183785
https://us.edstem.org/courses/2345/discussion/183785?comment=440979,announcement,Win a Coupon by Filling Out the Post-course Survey!,General,,0,False,2020-11-25T07:17:05.280568+11:00,Verry nice :),Berni89,,Eva Tao,admin,2345/discussion/183785
https://us.edstem.org/courses/2345/discussion/183785?comment=449716,announcement,Win a Coupon by Filling Out the Post-course Survey!,General,,1,False,2020-12-02T06:49:19.987825+11:00,"Congratulations to antondairi and PabloM92 for winning the 30% coupon for filling out the post course survey! We will draw 2 more lucky learners next week.

",Eva Tao,admin,Eva Tao,admin,2345/discussion/183785
https://us.edstem.org/courses/2345/discussion/183785?comment=454479,announcement,Win a Coupon by Filling Out the Post-course Survey!,General,,0,False,2020-12-05T07:48:37.091726+11:00,"@Eva tao, Sorry to message here but I have been trying to reach out edx support regarding some refund that I am expecting, I have already opened three support tickets with no response whatsoever. This very disappointing and I am out of options regarding how to reach support.



I would really appreciate any help!",sukhyani143_2,,Eva Tao,admin,2345/discussion/183785
https://us.edstem.org/courses/2345/discussion/183785?comment=454925,announcement,Win a Coupon by Filling Out the Post-course Survey!,General,,1,False,2020-12-05T13:32:51.115468+11:00,"Hi sukhayi143, 

I have escalated your request to edX support. They should be in touch with you shortly. 

Shu-Yi",Shu-Yi,admin,sukhyani143_2,,2345/discussion/183785
https://us.edstem.org/courses/2345/discussion/183785?comment=460185,announcement,Win a Coupon by Filling Out the Post-course Survey!,General,,2,False,2020-12-09T09:19:27.569798+11:00,Congratulations to dominguesn and mansitan for winning the 30% coupon for filling out the post course survey! We will draw 2 more lucky learners next week.,Eva Tao,admin,Eva Tao,admin,2345/discussion/183785
https://us.edstem.org/courses/2345/discussion/183785?comment=464631,announcement,Win a Coupon by Filling Out the Post-course Survey!,General,,0,False,2020-12-11T22:55:58.767475+11:00,"Humko bhi de dijiye

",Shiv_om,,Eva Tao,admin,2345/discussion/183785
https://us.edstem.org/courses/2345/discussion/183907,question,I think the algorithm in the question 10 of quizz 2 is incorrect.,General,,0,False,2020-11-25T10:17:11.799848+11:00,"Can someone explain me this answer? I don't understand why Raleigh is included.

",PabloM92,,,,2345/discussion/183907
https://us.edstem.org/courses/2345/discussion/183907?answer=442157,answer,I think the algorithm in the question 10 of quizz 2 is incorrect.,General,,0,False,2020-11-26T03:22:40.846415+11:00,"The answer expects you to enter a list of explored nodes, not the actual paths. You can compare the search path with my program output.",liao_sinying,,PabloM92,,2345/discussion/183907
https://us.edstem.org/courses/2345/discussion/184313,question,Question 7: 3 choices are correct?,Quizzes,W6,0,False,2020-11-25T23:17:38.886268+11:00,"Hello everyone.

So recently I did week 6 quizz, and there's something I found strange in question 7. The new feature has the highest gain from all the variables, then why it should be considered a useless?

Esteban.",Esteban_MC_92,,,,2345/discussion/184313
https://us.edstem.org/courses/2345/discussion/184313?answer=447778,answer,Question 7: 3 choices are correct?,Quizzes,W6,0,False,2020-12-01T05:38:35.501721+11:00,"Intuitively, the application number does not have an affect on if a person should be hired or not. Also, it is discriminative since the model just remember the label for each of the applicants since each of the application number is unique. 

",Adam,admin,Esteban_MC_92,,2345/discussion/184313
https://us.edstem.org/courses/2345/discussion/184695,question,7.3 Association Rules: question about support percentage,Lectures,W7,0,False,2020-11-26T13:41:55.468648+11:00,"Hello!

In Lecture 7.3, video about multi-dimensional rules:

I didn't understand how the support value for ""(age, 20..29) -> (#cars, 1)"" is 60%. For me it seems that it should be 40%, once we have only two samples in the table with people within the age 20..29 and have only one car, while the total number of people are 5. So wouldn't it be 2/5: 40%?

I would appreciate if someone could clarify that.

Thank you!",mpg5000,,,,2345/discussion/184695
https://us.edstem.org/courses/2345/discussion/184695?answer=447803,answer,7.3 Association Rules: question about support percentage,Lectures,W7,0,False,2020-12-01T05:48:45.223061+11:00,"I think you need to look at the bottom table (age, 20 .. 29) is 3 on the bottom. So, it is 3/5 = .60.",Adam,admin,mpg5000,,2345/discussion/184695
https://us.edstem.org/courses/2345/discussion/185052,question,"Question 8 on Week 3 is incorrect,  can someone review it?",Quizzes,W3,0,False,2020-11-27T02:36:13.05891+11:00,"I selected an option and it was wrong, but when I read the explanation in fact I am right and it is explaining something different from what is displayed. I don't want to post the screenshot so please some staff contact me soon.

",PabloM92,,,,2345/discussion/185052
https://us.edstem.org/courses/2345/discussion/185052?answer=444561,answer,"Question 8 on Week 3 is incorrect,  can someone review it?",Quizzes,W3,0,False,2020-11-28T11:31:48.909014+11:00,"Hi PabloM92, 

This is an ungraded question and only serve as a question to help you understand the topics better. Our staff is looking into this explanation. 

Best,

Adam

",Adam,admin,PabloM92,,2345/discussion/185052
https://us.edstem.org/courses/2345/discussion/185052?answer=444568,answer,"Question 8 on Week 3 is incorrect,  can someone review it?",Quizzes,W3,0,False,2020-11-28T11:41:46.859129+11:00,"Hey PabloM92, 


The explanation is correct. Please consider greedy search only consider the heuristics cost and not the path cost. Therefore, we iteratively add the least cost nodes to the tree. Please let me know there are any other questions. 

Best,

Adam",Adam,admin,PabloM92,,2345/discussion/185052
https://us.edstem.org/courses/2345/discussion/185052?answer=470126,answer,"Question 8 on Week 3 is incorrect,  can someone review it?",Quizzes,W3,0,False,2020-12-15T17:30:07.316914+11:00,"So I was reviewing this and have to say that the explanation is correct:

""5. Now we have A and H in the frontier and A has the minimum cost, 5. Hence A gets expanded. It has just one child, D with cost 9 which is added to the frontier.""

but the diagram is missing D and therefore should yield the answer False.  But that is marked as the ""wrong"" answer.  (For the record, I got the ""right"" answer, apparently through dumb luck.)

This is probably why the question is ungraded - some staff realized this mistake at some point but was unable or unwilling to correct it, so they just made it ungraded.",bsoo920,,PabloM92,,2345/discussion/185052
https://us.edstem.org/courses/2345/discussion/185089,question,heapq.heappop() and heapq.heappush() for A* algorithm,Assignments,Assignment 1,0,False,2020-11-27T04:37:03.095583+11:00,"Does heapq.heappop() and heapq.heappush() work on instance of the class? If not can List be an alternative ?

",vidya__patil,,,,2345/discussion/185089
https://us.edstem.org/courses/2345/discussion/185089?answer=447807,answer,heapq.heappop() and heapq.heappush() for A* algorithm,Assignments,Assignment 1,0,False,2020-12-01T05:50:24.557062+11:00,"These two function works on a list. Please take a look at this link:

https://www.geeksforgeeks.org/heap-queue-or-heapq-in-python/



",Adam,admin,vidya__patil,,2345/discussion/185089
https://us.edstem.org/courses/2345/discussion/185161,question,Could someone please provide the files?,Assignments,Assignment 3,0,True,2020-11-27T09:06:30.802866+11:00,"Hi!

I'm in audit mode, so I don't have access to Vocareum.

Could someone please post/provide the .py files and input files?

Thanks!

",mpg5000,,,,2345/discussion/185161
https://us.edstem.org/courses/2345/discussion/185161?answer=443803,answer,Could someone please provide the files?,Assignments,Assignment 3,0,True,2020-11-27T11:59:28.641498+11:00,"Hi, 

Thank you for joining the course. We have.the project preview for you to download so you can play around with the first two assignments. We do not allow learners to share files with each other. Thank you for your understanding. If you have any other questions, please let us know. We are hapoy to assist you with any other inquiry. Welcome to the course. 

Shu-Yi",Shu-Yi,admin,mpg5000,,2345/discussion/185161
https://us.edstem.org/courses/2345/discussion/185521,question,input files for programming the assignment,Assignments,Assignment 3,0,False,2020-11-28T10:26:41.865291+11:00,"Dear friends,



I am taking the course as an Audit student.



I am not able to find the following: 

      *  Starter code, where input1.csv is to be found.

       ** Same for the other two sub-projects of week 7.

Please, advice.

where can I find the information? 

Thanks",Victolt,,,,2345/discussion/185521
https://us.edstem.org/courses/2345/discussion/185521?answer=445108,answer,input files for programming the assignment,Assignments,Assignment 3,0,False,2020-11-29T03:49:43.972304+11:00,,mark_carew2,,Victolt,,2345/discussion/185521
https://us.edstem.org/courses/2345/discussion/185521?comment=445116,answer,input files for programming the assignment,Assignments,Assignment 3,0,False,2020-11-29T04:03:45.449709+11:00,"If you do the CSP project as well I recommend this dataset of sudoku puzzles:

https://www.kaggle.com/radcliffe/exploring-the-3m-sudoku-puzzle-dataset

You have to do a bit of data prep but it’s not so bad. ",mark_carew2,,mark_carew2,,2345/discussion/185521
https://us.edstem.org/courses/2345/discussion/185521?comment=445213,answer,input files for programming the assignment,Assignments,Assignment 3,0,False,2020-11-29T06:46:32.420125+11:00,Thank you,Victolt,,mark_carew2,,2345/discussion/185521
https://us.edstem.org/courses/2345/discussion/185521?comment=445212,answer,input files for programming the assignment,Assignments,Assignment 3,0,False,2020-11-29T06:46:15.725388+11:00,Thanks,Victolt,,mark_carew2,,2345/discussion/185521
https://us.edstem.org/courses/2345/discussion/185526,question,"Spock: ""the cadet's logic is sound""",Social,,1,False,2020-11-28T10:31:39.773186+11:00,Spock's quote takes on a new meaning...,bsoo920,,,,2345/discussion/185526
https://us.edstem.org/courses/2345/discussion/185880,question,Protrack requiring me to close programs that aren't open,Practice Exam,,0,False,2020-11-29T07:18:15.529265+11:00,"Hello All,

Protrack says it is requiring me to close 'ONEDRIVE' 'CMD' and 'CALCULATOR' for my system to proceed. I have none of these programs open nor are they listed any where within the task manager as primary or background processes.

Anyone run into a solution for this? I've already received a passing grade in the course and really want to make sure I can take the final exam. Would be unfortunate if i don't get a grade because it says programs that aren't open are open.

Thank you!",SW26,,,,2345/discussion/185880
https://us.edstem.org/courses/2345/discussion/185880?comment=445242,question,Protrack requiring me to close programs that aren't open,Practice Exam,,0,False,2020-11-29T07:24:50.650557+11:00,"Also has anyone noticed that protrack only uses the webcam at about 5 FPS? It cant zoom and is super slow.

If I use my webcam in other apps it gets the normal 30fps and is able to zoom in on items.",SW26,,SW26,,2345/discussion/185880
https://us.edstem.org/courses/2345/discussion/185880?comment=448280,question,Protrack requiring me to close programs that aren't open,Practice Exam,,0,False,2020-12-01T10:00:56.578524+11:00,"Hi SW26, 

Thank you for sharing the info. During the proctored exam, all your screen and you are recorded. It is a standard procedure with all the proctored exam. I think it is the video mode makes it less fps and no zooming function. 

I will reach out to my colleague to check your onboarding proctored exam result and get back to you. Please keep us posted if you receive any email confirmation as well. Thank you. 



Shu-Yi",Shu-Yi,admin,SW26,,2345/discussion/185880
https://us.edstem.org/courses/2345/discussion/185880?comment=449002,question,Protrack requiring me to close programs that aren't open,Practice Exam,,0,False,2020-12-01T17:46:01.364089+11:00,"Great thank you, I appreciate it Shu-Yi!",SW26,,Shu-Yi,admin,2345/discussion/185880
https://us.edstem.org/courses/2345/discussion/185880?comment=449650,question,Protrack requiring me to close programs that aren't open,Practice Exam,,0,False,2020-12-02T05:57:12.386577+11:00,"Hi SW26,

We checked the onboarding proctored exam result and we have your onboarding profile with us. You have finished the onboarding process successfully. Congratulations! Please let us know if you have further questions.

Best,

Eva",Eva Tao,admin,SW26,,2345/discussion/185880
https://us.edstem.org/courses/2345/discussion/185880?comment=449943,question,Protrack requiring me to close programs that aren't open,Practice Exam,,0,False,2020-12-02T09:03:49.181393+11:00,Great to know that i'm all good to take the final then! Thank you for getting back so quickly!,SW26,,Eva Tao,admin,2345/discussion/185880
https://us.edstem.org/courses/2345/discussion/185880?comment=445263,question,Protrack requiring me to close programs that aren't open,Practice Exam,,0,False,2020-11-29T07:43:23.250068+11:00,"I was able to take it on a different computer. However I got interrupted once during the proctored exam saying my calculator was open when it wasn't. Im running windows 10 by the way. The prompt automatically went away. If the program says calculator is open when its not and the prompt eventually goes away, since the program was never open to begin with, will I still get credit on the exam? Thank you.",SW26,,SW26,,2345/discussion/185880
https://us.edstem.org/courses/2345/discussion/185880?comment=445386,question,Protrack requiring me to close programs that aren't open,Practice Exam,,0,False,2020-11-29T09:46:43.062891+11:00,"Hi, 

I have some problem to read the final exam instruction and proctor requirements.

Apart from this, how is it possible to access Proctortrack before final exam just to be sure to have all requirements on my notebook?

Thanks a lot

Laura

",laurad4,,SW26,,2345/discussion/185880
https://us.edstem.org/courses/2345/discussion/185880?comment=445456,question,Protrack requiring me to close programs that aren't open,Practice Exam,,1,False,2020-11-29T11:07:44.622199+11:00,"The materials prior to Week 1 provide access to onboarding information and a mock practice exam to make sure your system meets the requirements.

Specifically under the first tab with the title 'Artificial Intelligence Course: Getting Started'.",SW26,,laurad4,,2345/discussion/185880
https://us.edstem.org/courses/2345/discussion/185880?comment=445777,question,Protrack requiring me to close programs that aren't open,Practice Exam,,0,False,2020-11-29T15:30:38.740532+11:00,"I'm also on Windows 10 and got the same messages about Onedrive and Calculator during the practice test. Neither application was open, so if Protortrack is picking up some background processes they are part of Windows and run automatically.

Need clarification that this won't cause a failure before attempting the final exam.",andersala,,SW26,,2345/discussion/185880
https://us.edstem.org/courses/2345/discussion/185939,question,"Access to: ""Learn the proctor rules and requirements here""",Practice Exam,,0,False,2020-11-29T09:41:10.940923+11:00,"Hi, 

I'm reading information about final Exam, but I can't access to link  after ""Learn the proctor rules and requirements"". It goes to a closed course asking me to enroll.


Furthermore I see someone accessed at Proctortrack to practice final exam or just test on own PC, but in the section practice Exam I can see directly the practice questions and no access to Proctortrack.

Am I missing anything?

Thanks

Laura 



",laurad4,,,,2345/discussion/185939
https://us.edstem.org/courses/2345/discussion/185939?comment=448271,question,"Access to: ""Learn the proctor rules and requirements here""",Practice Exam,,1,False,2020-12-01T09:56:35.037461+11:00,"Hi Laura, 



Thank you for reaching out and sorry for the confusion. The link of learn the proctor rules and requirements have been outdated. We have all the proctored rules on the final exam information page and do and don't. 

The practice final exam is not proctored. So that is correct. 

It is the onborading practice exam proctored. Please read through this staff post and let us know if you have any more questions. https://us.edstem.org/courses/2345/discussion/183706

Thank you, 

Shu-Yi",Shu-Yi,admin,laurad4,,2345/discussion/185939
https://us.edstem.org/courses/2345/discussion/185939?answer=452422,answer,"Access to: ""Learn the proctor rules and requirements here""",Practice Exam,,0,False,2020-12-03T20:36:30.949881+11:00,"Hi Shu-Yi,



thanks a lot for you support



Laura",laurad4,,laurad4,,2345/discussion/185939
https://us.edstem.org/courses/2345/discussion/185968,question,Test cases for Assignment 1,Assignments,Assignment 1,0,False,2020-11-29T10:57:21.641876+11:00,"Hello,

Are all the testcases for 8 puzzle listed anywhere?

According to me my code is working even considering time and space complexity.But the submission fetched me 70%. ",vidya__patil,,,,2345/discussion/185968
